,article_name,content,enumeration_in_article,file_id,language_code
322,It´s all about data,"Anand, A. (October 6, 2021). How AI is revolutionizing Wildlife Conservation. Recovered on January 6, 2022, from: https://www.analyticssteps.com/blogs/how-ai-revolutionizing-wildlife-conservation",12,13,en
323,It´s all about data,"GROW. (March 9, 2020). Why is data important for your business? Recovered on January 7, 2022, from: https://www.grow.com/blog/data-important-business",13,13,en
324,It´s all about data,"Leonard, K. (October 25, 2018). The Role of Data in Business. Recovered on January 7, 2022, from: https://smallbusiness.chron.com/role-data-business-20405.html",14,13,en
325,It´s all about data,"Capgemini Mexico. (June 27, 2019). Improve your business model with big data. Obtained from: https://www.capgemini.com/mx-es/2019/06/mejora-tu-modelo-de-negocio-con-big-data/",15,13,en
326,It´s all about data,zsl.org. (n.d.). Monitoring and Technology - Machine Learning. Obtained from: https://www.zsl.org/conservation/conservation-initiatives/conservation-technology/machine learning,16,13,en
327,It´s all about data,"Smith, E. (June 5, 2019). Data Culture: Why Your Organization Should Think Beyond Big Data. Obtained from: https://associationsnow.com/2019/06/data-culture-why-your-organization-should-think-beyond-big-data/",17,13,en
328,Graphics Processing Units – GPU vs FPGA,La capacidad de ejecución de hardware para el éxito en implementación de proyectos de AI,0,14,es
329,Graphics Processing Units – GPU vs FPGA,"Actualmente, Inteligencia Artificial es uno de los términos más utilizados en muchas áreas, no solo en entornos de tecnología pura, sino también en economía, leyes, medicina, entretenimiento, entre otros. Uno de los objetivos principales de la inteligencia artificial es mejorar el núcleo del negocio en el que está presente. Tradicionalmente, la mejora de un negocio se lleva a cabo por expertos, sin embargo, no siempre es rápida o eficiente. La Inteligencia Artificial (IA) permite en distintos escenarios delegar las tareas más complejas a una máquina, e increíblemente, sin decirle explícitamente cómo hacerlo.",1,14,es
330,Graphics Processing Units – GPU vs FPGA,"Sin embargo, la  no es algo nuevo, pues la teoría básica de esta existe hace más de 50 años, hay áreas de IA como el  que hacen un trabajo complejo en términos computacionales. ML y DL son el resultado de algoritmos matemáticos complejos que aprovechan la probabilidad y la estadística aplicadas, buscando soluciones óptimas a problemas específicos.",2,14,es
331,Graphics Processing Units – GPU vs FPGA,"Hoy en día, esta tecnología está presente en cada área de conocimiento, hace algunos años hemos visto grandes mejoras en las implementaciones de algoritmos. El elemento más relevante es la nueva capacidad de hardware, es decir, las máquinas pueden ejecutar miles de millones de operaciones matemáticas por segundo.",3,14,es
332,Graphics Processing Units – GPU vs FPGA,"Un computador está compuesto por procesador (CPU), Memoria (RAM), Almacenamiento (Disco duro) y periféricos (Teclado, Mouse, Pantalla y cualquier dispositivo que se pueda conectar), estos elementos trabajan en perfecta sincronía gracias a la CPU, esta es la encargada de controlar cada una de las partes del computador. *CPU por sus siglas en inglés, Central Processing Unit.",4,14,es
333,Graphics Processing Units – GPU vs FPGA,"Existe un elemento que no está presente en todos los computadores, de manera general se conocen como dispositivos de refuerzo (Boosting Devices), pues esta es su tarea justamente, son dispositivos especializados en una sola tarea por lo que la realizan excepcionalmente bien y a su vez liberan a la CPU de esta tarea. Las nuevas capacidades en cada una de las partes de estas máquinas han permitido realizar las aplicaciones que hoy usamos de",5,14,es
334,Graphics Processing Units – GPU vs FPGA,"Para ser más precisos, la llegada de elementos de refuerzo como las GPU (Por sus siglas en Ingles, Graphics Processing Units) nos da una gran parte de esas capacidades. Esta es posible debido a la gran cantidad de procesadores dedicados que componen estos dispositivos. Las GPU son hasta ahora el dispositivo de refuerzo más popular, pero no es el único, otra opción para hacer esas toneladas de matemáticas son los FPGA (Por sus siglas en Ingles, Field Programble Gate Array). Estos dispositivos no son realmente populares, porque son más difíciles de configurar.",6,14,es
335,Graphics Processing Units – GPU vs FPGA,"Por lo general, la eficiencia se mide en la cantidad de operaciones de punto flotante por segundo (FLOPS) que es capaz de ejecutar y la energía necesaria para hacerlo. Una de las mejores GPU es la Tesla V100 que puede realizar 125 Tera FLOPS y utiliza 250 vatios de potencia, por otro lado, una de las mejores FPGA es la Virtex UltraScale+ VU19P que tiene una capacidad de 256 Tera FLOPS para esto requiere 225 vatios. Como se ve claramente en términos de eficiencia relativa, es mejor usar la FPGA con más de 1 Tera FLOP/W que la GPU con 500 Giga FLOP/W. Esa es una declaración que ocurre bajo condiciones desiguales.",7,14,es
336,Graphics Processing Units – GPU vs FPGA,"Las GPU como se mencionó anteriormente son dispositivos de refuerzo, esto significa que no pueden realizar ninguna tarea por sí mismos, pero son excelentes para mejorar el rendimiento de una máquina que los aloja. Bajo esta claridad, los FPGA no son dispositivos de refuerzo, ya que ellos son capaces de realizar cualquier tarea de manera eficiente. Si estos dos dispositivos se evalúan en igualdad de condiciones, lo correcto sería configurar una FPGA para ser utilizada como dispositivo de refuerzo. Donde evidentemente por capacidad de computo ganaría la FPGA.",8,14,es
337,Graphics Processing Units – GPU vs FPGA,"Entonces, ¿por qué las GPU se usan más que los Field Programable Gate Array FPGA?",9,14,es
338,Graphics Processing Units – GPU vs FPGA,"Las GPU son dispositivos de arquitectura basados en instrucciones, como las CPU, mientras que las FPGA requieren un lenguaje de descripción de hardware (HDL). Es decir, los primeros están programados con lenguajes como C, Python o Java, los segundos están configurados con VHLD o Verilog. Es necesario aclarar que a través de cualquiera de los lenguajes es posible implementar cualquier cálculo deseado, pero el desarrollo en FPGA sigue siendo un conocimiento más difícil o más especializado.",10,14,es
339,Graphics Processing Units – GPU vs FPGA,"Existe una alternativa aún más compleja de desarrollar y mucho más eficiente, son los ASIC (por sus siglas en Ingles, Application-Specific Integrated Circuit). No tendremos en cuenta este dispositivo, pues sus costos de fabricación son muy elevados y solo se justifica para producción en masa.",11,14,es
340,Graphics Processing Units – GPU vs FPGA,"La síntesis de alto nivel (HLS) es una tendencia en este momento, ya que permite la distribución del circuito diseñado en el espacio disponible en el FPGA a través de un proceso de optimización, sin embargo, esta sigue siendo una de las dificultades de desarrollo en estos dispositivos, porque La compilación típica de un programa puede tomar entre 4 y 12 horas.",12,14,es
341,Graphics Processing Units – GPU vs FPGA,"Dejando en claro que el tiempo de desarrollo en FPGA puede ser más largo, estos dispositivos nos permiten adaptarnos a nuevas arquitecturas que nos permiten mejorar el rendimiento de nuestra aplicación sin tener que invertir en nuevo hardware. Esto no es posible cuando se usa una GPU, ya que en el fondo es un circuito integrado de aplicación específica (ASIC), por lo tanto, no es posible modificar su arquitectura, que, aunque está optimizado para ciertas operaciones, no es para todos y todavía es un circuito de propósito general para procesamiento de imágenes.",13,14,es
342,Graphics Processing Units – GPU vs FPGA,"Los FPGA son especialmente buenos si la aplicación requiere baja latencia, lo que significa que el tiempo de respuesta entre el estímulo de entrada y el resultado de salida debe ser muy bajo. En este caso, las GPU son más lentas porque requieren comunicación con la CPU y ejecutar instrucciones. Un buen tiempo de respuesta para una GPU es de 50 microsegundos, mientras que un FPGA puede obtener tiempos de alrededor de 1 microsegundo o menos. Una de las razones de esta baja latencia es que no depende de un sistema operativo o comunicación entre sus partes mediante protocolos estándar como PCIe o USB. Esta baja latencia en gran medida está dada por no tener que usar dichos protocolos y así maximizar el ancho de banda de las comunicaciones.",14,14,es
343,Graphics Processing Units – GPU vs FPGA,"Finalmente, la comunicación entre sensores o actuadores es más eficiente porque pueden conectarse directamente a los pines del procesador y una vez más la eliminación del uso de protocolos estándar lo que nuevamente permite incrementar el ancho de banda. Adicionalmente las FPGA gracias a su mayor capacidad de memoria Cache pueden almacenar modelos mucho más grandes que una GPU por lo que la eficiencia se ve potenciada.",15,14,es
344,Graphics Processing Units – GPU vs FPGA,"En resumen, los FPGA son quizás la mejor opción para la implementación de algoritmos que requieren una gran capacidad de computo con una latencia increíblemente baja. Es en estas aplicaciones específicas donde tiene sentido el costo adicional de desarrollo en FPGA, ya que los beneficios son considerables.",16,14,es
345,Graphics Processing Units – GPU vs FPGA,¿En qué tipo de aplicaciones existentes sería razonable el desarrollo en FPGA?,17,14,es
346,Graphics Processing Units – GPU vs FPGA,"es actualmente una de las industrias que está optando por esta implementación, porque no solo se obtiene una mejora en el tiempo de ejecución, sino también una reducción en el consumo de energía en comparación con las GPU. Esta mejora se debe principalmente a la naturaleza de las operaciones realizadas allí. Esto permite determinar que, aunque los FPGA tienen un rendimiento más alto que las GPU, esto se debe también a la naturaleza de las operaciones. Las operaciones de punto flotante no son el punto más fuerte de los FPGA, pero las operaciones que realizan modificaciones a nivel de bit se realizan en menos tiempo.",18,14,es
347,Graphics Processing Units – GPU vs FPGA,"Esto nos permite volver al tema de la inteligencia artificial IA, ya que este es un campo que, beneficiado por la potencia de procesamiento que ofrecen las GPU, es un candidato perfecto para analizar si las operaciones que deben llevarse a cabo se beneficiarán de implementarse en un FPGA. La IA está en auge, por lo que nada está escrito en piedra y el estado del arte se reinventa nuevamente, esto permite que el hardware reconfigurable como FPGA proporcione adaptabilidad a medida que se desarrollan nuevos algoritmos.",19,14,es
348,Graphics Processing Units – GPU vs FPGA,"Independientemente del algoritmo utilizado o la categoría a la que pertenece (ML o DL), es posible generalizar correctamente los procesos de un algoritmo de inteligencia artificial en dos pasos (una vez que se procesa previamente la información). Estos son entrenamiento e inferencia, el entrenamiento consiste en utilizar la información existente para que el modelo (algoritmo) se adapte de manera generalizada a la información de entrada. La inferencia utiliza el resultado del entrenamiento para determinar un nuevo resultado basado en su entrada.",20,14,es
349,Graphics Processing Units – GPU vs FPGA,"La inferencia en aplicaciones como la conducción autónoma, la detección de objetos en tiempo real, el seguimiento de objetos en tiempo real o cualquier evento en el que la baja latencia desempeñe un papel determinante, motiva la investigación del desarrollo de arquitecturas de inteligencia artificial en FPGA. Esto no significa que el entrenamiento de modelos no sea posible, esto también tendría una mejora, pero el fuerte de estas implementaciones está en la inferencia.",21,14,es
350,Graphics Processing Units – GPU vs FPGA,¿Para mi implementación qué es mejor? Graphics Processing Units – GPU vs FPGA,22,14,es
351,Graphics Processing Units – GPU vs FPGA,"Las GPU son más comerciales y no requieren un desarrollo previo para implementar modelos de inteligencia artificial, pues entre desarrolladores y fabricantes trabajan para facilitar el trabajo de los usuarios, el desempeño es óptimo y se han solucionado inconvenientes a lo largo de los años.",23,14,es
352,Graphics Processing Units – GPU vs FPGA,"El uso de FPGA actualmente se limita a investigaciones o aplicaciones puntuales en donde la baja latencia es un factor importante, por lo tanto, la decisión de que dispositivo usar para una implementación de inteligencia artificial radica en el tiempo y costo de desarrollo dispuesto a invertir, buscando no solo una buena solución, sino la mejor solución posible para cada aplicación.",24,14,es
353,Graphics Processing Units – GPU vs FPGA,"El desarrollo de herramientas de refuerzo da mayor capacidad de computo por lo tanto permite dar soporte a modelos más complejos y ejecutarlos de manera más ágil, si se desea buscar una GPU que soporte cualquier modelo que este implementando, NVIDIA tiene hoy la batalla ganada en este mercado, por otro lado si le interesa el mundo de las FPGA la solución la tiene Intel, esta compañía trabaja en cerrar la brecha entre estos dispositivos y regresar a la pelea por el mercado del desarrollo de inteligencia artificial.",25,14,es
354,Graphics Processing Units – GPU vs FPGA,"Las GPU son dispositivos especializados, aunque cumplen con distintas funciones, todas ellas dentro del procesamiento de matrices, es decir, imágenes, video, modelos de IA, entre otros, todos ellos de fácil uso. No es posible modificar la arquitectura interna del dispositivo, por lo tanto, si se requiere una arquitectura más veloz se debe comprar un nuevo dispositivo.",26,14,es
355,Graphics Processing Units – GPU vs FPGA,"La FPGA permite cualquier tipo de aplicación, obteniendo los mejores resultados posibles, en contra parte se deberá desarrollar por completo cualquier funcionalidad. En caso de desear modificar la aplicación o cambiarla es posible, también modificar la arquitectura interna del dispositivo, por lo cual no requiere una nueva inversión en equipo.",27,14,es
356,Graphics Processing Units – GPU vs FPGA,"Actualmente solo es recomendable realizar un desarrollo en FPGA cuando la aplicación requiere capacidad computacional extremadamente elevada y tiempos de respuesta muy cortos, pues solo cumpliendo con estos requisitos la aplicación sacaría el mayor provecho a una FPGA respecto a una GPU en términos de tiempo y costos. En el resto de situaciones el uso de una GPU es muy apropiado pues reduce los costos respecto a un FPGA y otorga un rendimiento muy superior al prestado por una CPU.",28,14,es
357,Does your city have crazy weather AI can help ,"It is another beautiful day in your home city, and you see throughout your window up in the blue sky… no sign of rain the whole day. Having concluded that, you apply your sunscreen and decide to wear light clothes and before going out you wonder to yourself: ‘do I need to take out my umbrella? No, why would I put extra weight in my bag without need of that.’",0,15,en
358,Does your city have crazy weather AI can help ,"The day goes by and just two hours after leaving  your home, in a blink of an eye, it starts to get cloudy and darker and here comes the rain. The cities’ crazy weather is a fact that frustrates a big majority of its citizens each day, nonetheless, AI can come to the rescue by helping the weather forecast field in a short term period.",1,15,en
359,Does your city have crazy weather AI can help ,"Forecasting the rain is not just helpful to save yourself from getting wet, but also to a lot of industries which depend on the weather, like outdoor events, aerial services, tourism agencies and farms, among others. The predictions with AI and deep learning methods are being tested for tornadoes’ and hurricanes’ formations as well; by this way, the people living under, or close to the possible affected area, can be informed on time to find refuge.",2,15,en
360,Does your city have crazy weather AI can help ,"Just to have a context, in tornado prone regions, the residents have on average an early alert of 16 minutes before the tornado impacts the zone [1]. This time range may be not enough for some people to find a safe place and thus their lives can be in danger. For this specific case, with the data collected from humidity, air pressure and temperature sensors during the previous minutes, with AI, the alert can go up to an hour before the tornado comes [1].",3,15,en
361,Does your city have crazy weather AI can help ,"Now, let’s point out an important difference between two types of forecasting: long and short term.",4,15,en
362,Does your city have crazy weather AI can help ,"Long term forecasting refers to the prediction of weather up to a month. This is done by mathematical and physical models aimed to simulate the physics of fluid dynamics weather [2]. These models usually are based on satellite images taken commonly in a year/month window. Because of the volatile and complex weather patterns, the aforementioned models are huge and take a lot of computer resources to be performed.",5,15,en
363,Does your city have crazy weather AI can help ,"For short term weather forecasting, also called nowcasting, the window size is reduced up to a few hours [3]. Here the mathematical models can become too complex due to the chaotic behaviour of short climate periods. Is at this point where AI and deep learning are used to simplify the computational calculations and reduce the time on which these are performed.",6,15,en
364,Does your city have crazy weather AI can help ,"There are a lot of sources from which scientists collect essential data to build the deep learning models, some more reliable and with more resolution than others. Some of the most used are:",7,15,en
365,Does your city have crazy weather AI can help ,"Radiosondes are balloons that measure atmospheric characteristics, such as temperature, pressure and humidity as they move through the air. These radiosondes use a radio signal to communicate the data to a station [4].",8,15,en
366,Does your city have crazy weather AI can help ,"Radar stands for radio detection and ranging and consists of sending out radio waves that bounce off the nearest object and return to a receiver. It can sense many precipitation characteristics such as location, motion and intensity [4].",9,15,en
367,Does your city have crazy weather AI can help ,Satellites are geostationary objects that rotate with the earth and can be splitted into three categories [4]:,10,15,en
368,Does your city have crazy weather AI can help ,"Infrared satellites record clouds, water, land temperatures and features on the ocean.",11,15,en
369,Does your city have crazy weather AI can help ,Water vapor satellites look for the moisture content in the upper half of the atmosphere.,12,15,en
370,Does your city have crazy weather AI can help ,"Drones (Still in research) are a new technology used in this field to help with short-range forecasting. They are equipped with pressure, humidity and temperature sensors which generate data sent to a base station.",13,15,en
371,Does your city have crazy weather AI can help ,"The use of drones on weather predictions is a young field of research that so far has shown promising results. These researches focus the attention to the lowest layer of earth’s atmosphere which is called the boundary layer, here is where most of the earth’s weather is happening.",14,15,en
372,Does your city have crazy weather AI can help ,"Scientists have traditionally used weather balloons or weather stations to collect data and build the models; nonetheless,  for the first tool, there’s the disadvantage of not being able to be fully controlled, and depends on the wind direction. For the second method, these stations cannot be as high as needed and they must be attached to a grounded object [1].",15,15,en
373,Does your city have crazy weather AI can help ,"Drones have neither of these limitations and they can flight with headwind and even within a storm. However, because drones can provide higher resolution in terms of the sensed data, this issue creates challenges in both the computational expense and in the complexity of the physics parameterisations required in the forecasting models themselves [6].",16,15,en
374,Does your city have crazy weather AI can help ,"One of the ongoing projects is directed by professor Philip Chilson at the University of Oklahoma. He envisions a drone network over a region equipped with a complete set of sensors, these non tripulated vehicles will be launched hourly and instead of causing more complex theoretical models, they will feed with data some AI methods [1].",17,15,en
375,Does your city have crazy weather AI can help ,"The artificial intelligence company DeepMind, owned by Google-Parent-Alphabet, is one with the most advantage of research in weather prediction through AI. In the paper called “Skilful precipitation nowcasting using deep generative models of radar” [5], they found that 56 government meteorologists prefer the AI prediction model instead of other short-term forecasting methods in 89% of the cases.",18,15,en
376,Does your city have crazy weather AI can help ,"The DeepMind model predicts up to two hours ahead thanks to weather data coming. The company developed a deep generative model (DGM), which is a statistical model that learns probability distributions of data and allows for easy generation of samples from their learned distributions. The DGM is especially helpful to both learn from observational data as well as represent low uncertainty across a variety of spatial and temporal scales.",19,15,en
377,Does your city have crazy weather AI can help ,The DGM in this case is taken as a probabilistic nowcasting of precipitation that addresses the almost random behaviour of the climate. The methodology used helps to improve the current forecast quality and consistency through predictions over regions near to 1536 km x 1280 km with lead times from 5-90 minutes ahead.,20,15,en
378,Does your city have crazy weather AI can help ,"These models are the indicated to predict smaller scale weather phenomena that are inherently hard to predict due to underlying stochasticity, that is critical for nowcasting. The input data to feed the model are radar-based observations of surface precipitation at a given time range and territory area. The mentioned observations keep updating the model at a frequency of 4 frames per 20 minutes. With this, the model is able to sample 18 frames of future precipitations in a period of 90 minutes [5].",21,15,en
379,Does your city have crazy weather AI can help ,"The learning process step is driven by two loss functions and a regularization term, which guide parameter adjustment by comparing real radar observations to those generated by the model. The first loss is defined by a spatial discriminator, which is a convolutional neural network that aims to distinguish individual observed radar fields from generated fields, ensuring spatial consistency and discouraging blurry predictions.",22,15,en
380,Does your city have crazy weather AI can help ,"The other loss is defined by a temporal discriminator which is a three dimensional convolutional neural network that aims to distinguish captured data from generated radar sequences; it imposes temporal consistency and penalizes jumpy predictions. Together with this, a regularization term is introduced to improve accuracy; this regularizer penalizes deviations at the grid search resolution between the real radar sequences and the model predictive mean. This feature also produces location accurate predictions and improves overall performance.",23,15,en
381,Does your city have crazy weather AI can help ,"Speaking now about the training process, this model was prepared with a large dataset of precipitation events, which are 256 x 256 crops extracted from a radar source. The length is around 110 minutes with 22 frames. These images correspond to observations for the UK for years 2016-2018 and evaluated on a test set from 2019.",24,15,en
382,Does your city have crazy weather AI can help ,"Throughout all this blog we have been discussing in which way AI is helping the weather forecast and how this will help a lot of economical activities. With the guidance of high resolution data from drones, for instance, the AI models can be fed with better sensed physical variables and thus, they can give more concise results. The way until a highly precise tool for weather prediction is being walked with big steps and soon whether to take out the umbrella or not will not be an issue anymore.",25,15,en
383,Does your city have crazy weather AI can help ,"It is another beautiful day in your home city, and you see throughout your window up in the blue sky… no sign of rain the whole day. Having concluded that, you apply your sunscreen and decide to wear light clothes, and before going out, you wonder to yourself: ‘do I need to take out my umbrella? No, why would I put extra weight in my bag without the need of that.’",26,15,en
384,Does your city have crazy weather AI can help ,"The day goes by, and just two hours after leaving
your home, in a blink of an eye, it starts to get cloudy and darker, and here comes the rain. The cities’ crazy weather is a fact that frustrates a big majority of its citizens each day; nonetheless, AI can come to the rescue by helping the weather forecast field in a short term period.",27,15,en
385,Does your city have crazy weather AI can help ,"Forecasting the rain is not just helpful to save yourself from getting wet, but also to many industries that depend on the weather, like outdoor events, aerial services, tourism agencies, and farms, among others. The predictions with AI and deep learning methods are being tested for tornadoes’ and hurricanes’ formations as well; by this way, the people living under or close to the possible affected area can be informed on time to find refuge.",28,15,en
386,Does your city have crazy weather AI can help ,"To have a context, in tornado-prone regions, the residents have, on average, an early alert of 16 minutes before the tornado impacts the zone [1]. However, this time range may not be enough for some people to find a safe place, and thus their lives can be in danger. For this specific case, with the data collected from humidity, air pressure, and temperature sensors during the previous minutes, with AI, the alert can go up to an hour before the tornado comes [1].",29,15,en
387,Does your city have crazy weather AI can help ,"Now, let’s point out an important difference between two types of forecasting: long and short term.",30,15,en
388,Does your city have crazy weather AI can help ,"Long-term forecasting refers to the prediction of weather for up to a month. This is done by mathematical and physical models aimed to simulate the physics of fluid dynamics weather [2]. These models usually are based on satellite images taken commonly in a year/month window. Because of the volatile and complex weather patterns, the aforementioned models are huge and take a lot of computer resources to be performed.",31,15,en
389,Does your city have crazy weather AI can help ,"For short-term weather forecasting, also called nowcasting, the window size is reduced up to a few hours [3]. Here the mathematical models can become too complex due to the chaotic behavior of short climate periods. At this point, AI and deep learning are used to simplify the computational calculations and reduce the time at which these are performed.",32,15,en
390,Does your city have crazy weather AI can help ,"There are a lot of sources from which scientists collect essential data to build the deep learning models, some more reliable and with more resolution than others. Some of the most used are:",33,15,en
391,Does your city have crazy weather AI can help ,"-         Radiosondes are balloons that measure atmospheric characteristics, such as temperature, pressure, and humidity as they move through the air. These radiosondes use a radio signal to communicate the data to a station [4].",34,15,en
392,Does your city have crazy weather AI can help ,"-         Radar stands for radio detection and ranging and sends out radio waves that bounce off the nearest object and return to a receiver. It can sense many precipitation characteristics such as location, motion, and intensity [4].",35,15,en
393,Does your city have crazy weather AI can help ,-         Satellites are geostationary objects that rotate with the earth and can be split into three categories [4]:,36,15,en
394,Does your city have crazy weather AI can help ,"-         Infrared satellites record clouds, water, land temperatures, and features on the ocean.",37,15,en
395,Does your city have crazy weather AI can help ,-         Water vapor satellites look for the moisture content in the upper half of the atmosphere.,38,15,en
396,Does your city have crazy weather AI can help ,"-         Drones (Still in research) are a new technology used in this field to help with short-range forecasting. They are equipped with pressure, humidity, and temperature sensors that generate data sent to a base station.",39,15,en
397,Does your city have crazy weather AI can help ,"The use of drones on weather predictions is a young field of research that so far has shown promising results. These researches focus on the lowest layer of the earth’s atmosphere called the boundary layer, where most of the earth’s weather is happening.",40,15,en
398,Does your city have crazy weather AI can help ,"Scientists have traditionally used weather balloons or weather stations to collect data and build the models; nonetheless, for the first tool, there’s the disadvantage of not being able to be fully controlled and depends on the wind direction. For the second method, these stations cannot be as high as needed, and they must be attached to a grounded object [1].",41,15,en
399,Does your city have crazy weather AI can help ,"Drones have neither of these limitations, and they can fly with headwinds and even within a storm. However, because drones can provide higher resolution in terms of the sensed data, this issue creates challenges in the computational expense and the complexity of the physics parameterizations required in the forecasting models themselves [6].",42,15,en
400,Does your city have crazy weather AI can help ,"One of the ongoing projects is directed by professor Philip Chilson at the University of Oklahoma. He envisions a drone network over a region equipped with a complete set of sensors. These non tripulated vehicles will be launched hourly. Instead of causing more complex theoretical models, they will feed with data some AI methods [1].",43,15,en
401,Does your city have crazy weather AI can help ,"The artificial intelligence company DeepMind, owned by Google-Parent-Alphabet, has the most advantage of research in weather prediction through AI. In the paper called “Skilful precipitation nowcasting using deep generative models of radar” [5], they found that 56 government meteorologists prefer the AI prediction model instead of other short-term forecasting methods in 89% of the cases.",44,15,en
402,Does your city have crazy weather AI can help ,"The DeepMind model predicts up to two hours ahead thanks to weather data coming. The company developed a deep generative model (DGM), which is a statistical model that learns probability distributions of data and allows for the easy generation of samples from their learned distributions. The DGM is especially helpful to both learn from observational data as well as represent low uncertainty across a variety of spatial and temporal scales.",45,15,en
403,Does your city have crazy weather AI can help ,"The DGM, in this case, is taken as probabilistic nowcasting of precipitation that addresses the almost random behavior of the climate. The methodology used helps to improve the current forecast quality and consistency through predictions over regions near to 1536 km x 1280 km with lead times from 5-90 minutes ahead.",46,15,en
404,Does your city have crazy weather AI can help ,"These models are indicated to predict smaller-scale weather phenomena that are inherently hard to predict due to underlying stochasticity, which is critical for nowcasting. The input data to feed the model are radar-based observations of surface precipitation at a given time range and territory area. The mentioned observations keep updating the model at a frequency of 4 frames per 20 minutes. With this, the model is able to sample 18 frames of future precipitations in a period of 90 minutes [5].",47,15,en
405,Does your city have crazy weather AI can help ,"The learning process step is driven by two loss functions and a regularization term, which guide parameter adjustment by comparing real radar observations to those generated by the model. The first loss is defined by a spatial discriminator, which is a convolutional neural network that aims to distinguish individual observed radar fields from generated fields, ensuring spatial consistency and discouraging blurry predictions.",48,15,en
406,Does your city have crazy weather AI can help ,"The other loss is defined by a temporal discriminator, which is a three-dimensional convolutional neural network that aims to distinguish captured data from generated radar sequences; it imposes temporal consistency and penalizes jumpy predictions. Together with this, a regularization term is introduced to improve accuracy; this regularizer penalizes deviations at the grid search resolution between the real radar sequences and the model predictive mean. This feature also produces accurate location predictions and improves overall performance.",49,15,en
407,Does your city have crazy weather AI can help ,"Speaking now about the training process, this model was prepared with a large dataset of precipitation events, which are 256 x 256 crops extracted from a radar source. The length is around 110 minutes with 22 frames. These images correspond to observations for the UK for years 2016-2018 and evaluated on a test set from 2019.",50,15,en
408,Does your city have crazy weather AI can help ,"Throughout all this article, we have been discussing how AI is helping the weather forecast and how this will help a lot of economic activities. With the guidance of high-resolution data from drones, for instance, the AI models can be fed with better sensed physical variables, and thus, they can give more concise results. The way until an exact tool for weather prediction is being walked with significant steps and soon whether to take out the umbrella or not will not be an issue anymore.",51,15,en
409,Does your city have crazy weather AI can help ,If you want to read more of our content follow the link :,52,15,en
410,Interfaces Invisibles. Pensando más allá de las pantallas.,"Últimamente, la gran pregunta que nos reta todos los días es: ¿cómo podemos hacer que nuestros productos tecnológicos simplifiquen cada vez más la vida de las personas y suplan las limitaciones de la tecnología actual? La idea de llegar a una experiencia agradable y que impacte positivamente a los usuarios desvela tanto a pequeños empresarios como a las grandes multinacionales.",0,16,es
411,Interfaces Invisibles. Pensando más allá de las pantallas.,"Con el objetivo de empezar a soñar experiencias nuevas, más allá del monitor, el teclado y el ratón; primero, debemos revisar cuál ha sido la historia de la relación humano-máquina para luego – sobre experiencias aprendidas – podamos contemplar las relaciones usuario-interfaz del futuro.",1,16,es
412,Interfaces Invisibles. Pensando más allá de las pantallas.,"Según lo anterior, este artículo tiene como objetivo hacer un recuento histórico de lo que ha sido tal relación para luego proponer posibles vías de innovación en lo que refiere a este campo, tales como Interfaces invisibles.",2,16,es
413,Interfaces Invisibles. Pensando más allá de las pantallas.,"La relación entre los seres humanos y las máquinas (acotando la definición de este concepto a la tecnología computacional) data desde 1980, tras la primera ola de computadores personales y de escritorio. Si bien previamente ya existían las interfaces de líneas de comando (CLIs), no fue hasta que las primeras computadoras invadieron los hogares y oficinas que el público general tuvo la posibilidad de interactuar con estos sistemas electrónicos. A partir de ese momento, se democratizó el uso de estas máquinas por medio de las interfaces gráficas de usuario (GUI) y su metáfora del “escritorio”.",3,16,es
414,Interfaces Invisibles. Pensando más allá de las pantallas.,"Entre 1990 y principios de los 2000, las personas empezaron a utilizar los computadores como medio de comunicación para socializar con los demás, colaborando y difundiendo conocimiento a través del correo electrónico. A esta nueva experiencia se sumaron las mejoras en la sensibilidad de los ratones al tacto y la presión. No obstante, las innovaciones en las GUIs no fueron demasiadas, manteniendo los conceptos de ventanas y archivos junto con el gesto de “arrastrar y soltar” del cursor.",4,16,es
415,Interfaces Invisibles. Pensando más allá de las pantallas.,"Durante los siguientes 10 años, los usuarios empezaron a interactuar con el contenido digital de manera revolucionaria gracias a las pantallas táctiles y el infinito universo de las aplicaciones. Estas innovaciones permitieron que la tecnología tomara un rol más amplio en la vida de las personas. Por ejemplo, se empezó a usar como una , un medio de autoexpresión y una herramienta de apoyo en procesos de crecimiento personal, moldeando sus hábitos y protagonizando la paradoja de “estar solos pero acompañados”.",5,16,es
416,Interfaces Invisibles. Pensando más allá de las pantallas.,"Desde entonces, las interfaces táctiles han permeado todos los aspectos de la vida humana. Sin embargo, en el 2011 surge un nuevo tipo de interacciones humano-máquina. Por un lado, están las asistentes de voz y las interfaces conversacionales, las cuales han ganado popularidad gracias a su interacción natural a partir del lenguaje humano. Por otro lado, existen las experiencias inmersivas que le agregan una nueva dimensión a las interfaces al utilizar la totalidad del campo visual humano; y los ambientes inteligentes (AmI), que toman los avances de la IA, la computación ubicua y los sensores sin contacto para crear espacios físicos sensibles y responsivos.",6,16,es
417,Interfaces Invisibles. Pensando más allá de las pantallas.,¿Cuál es el futuro de las interfaces? La necesidad de una nueva generación de interacciones más humanas,7,16,es
